"status_id","created_at","text","favorite_count","retweet_count","tag1","tag2","tag3","tag4","lang","lat","lng","stripped_text","sent_value","sentiment"
"1314498877471576064",2020-10-09,"Schitt’s Creek creator, actor Dan Levy calls out Comedy Central India for censoring same-sex kiss – Entertainment News , Fi 

READ MORE: https://t.co/uyIKAeoXFw

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/BrLUzdbzBL",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator actor Dan Levy calls out Comedy Central India for censoring samesex kiss  Entertainment News  Fi READ MORE ",1,"positive"
"1314611940153491458",2020-10-09,"Dan Levy Calls Out Comedy Central India For Censoring ‘Schitt’s Creek’ 

READ MORE: https://t.co/bcQBRvH8KW

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/cOIySxmEWf",0,2,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy Calls Out Comedy Central India For Censoring Schitts Creek READ MORE ",-1,"negative"
"1315336777977266176",2020-10-11,"Dan Levy Calls Out Comedy Central India For Censoring ‘Schitt’s Creek’ 

READ MORE: https://t.co/bcQBRvH8KW

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google* https://t.co/tEhLXQo3Fn",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy Calls Out Comedy Central India For Censoring Schitts Creek READ MORE ",-1,"negative"
"1315295294108717056",2020-10-11,"Schitt’s Creek creator attacks kiss ‘censorship’ 

READ MORE: https://t.co/qWLX3pJCfB

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google*",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator attacks kiss censorship READ MORE ",1,"positive"
"1315193604776906753",2020-10-11,"Dan Levy slams ‘Comedy Central India’ for censoring a gay kiss on ‘Schitt’s Creek’ – Republic World 

READ MORE: https://t.co/nyxkANtsUN

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google* https://t.co/wP6ztF4GYR",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy slams Comedy Central India for censoring a gay kiss on Schitts Creek  Republic World READ MORE ",-1,"negative"
"1314570439553945600",2020-10-09,"Schitt’s Creek creator attacks kiss ‘censorship’ 

READ MORE: https://t.co/qWLX3pJCfB

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~",0,0,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator attacks kiss censorship READ MORE ",1,"positive"
"1314660998540939265",2020-10-09,"‘Schitt’s Creek’ star Dan Levy slams Comedy Central India for censorship of gay kiss: It makes a ‘harmful statement’ 

READ MORE: https://t.co/oMnYJEQRm9

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/si8XJyJBsV",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek star Dan Levy slams Comedy Central India for censorship of gay kiss It makes a harmful statement READ MORE ",-1,"negative"
"1315386032066568194",2020-10-11,"‘Schitt’s Creek’ star Dan Levy slams Comedy Central India for censorship of gay kiss: It makes a ‘harmful statement’ 

READ MORE: https://t.co/oMnYJEQRm9

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google* https://t.co/GVS4i8DSZo",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek star Dan Levy slams Comedy Central India for censorship of gay kiss It makes a harmful statement READ MORE ",-1,"negative"
"1314302619549085696",2020-10-08,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship 

READ MORE: https://t.co/sLZ8OfdFM3

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/VIJXcq1zga",0,0,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship READ MORE ",3,"positive"
"1313846834541068289",2020-10-07,"Schitt’s Creek creator attacks kiss ‘censorship’ 

READ MORE: https://t.co/qWLX3pJCfB

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google",0,0,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator attacks kiss censorship READ MORE ",1,"positive"
"1314910796904833029",2020-10-10,"Dan Levy calls out censorship of ‘Schitt’s Creek’ same-sex kiss 

READ MORE: https://t.co/JeG8Dm5Hpn

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/UZU0QoRVQa",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy calls out censorship of Schitts Creek samesex kiss READ MORE ",2,"positive"
"1314187647657693185",2020-10-08,"Dan Levy calls out censorship of ‘Schitt’s Creek’ same-sex kiss 

READ MORE: https://t.co/JeG8Dm5Hpn

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google https://t.co/Xr4kQ2Rjz0",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy calls out censorship of Schitts Creek samesex kiss READ MORE ",2,"positive"
"1313579148548468737",2020-10-06,"‘Schitt’s Creek’ Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship 

READ MORE: https://t.co/sLZ8OfdFM3

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google https://t.co/ZRrwr5O8dM",0,0,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek Star Dan Levy Blasts Comedy Central Over Gay Kiss Censorship READ MORE ",3,"positive"
"1313889142347124738",2020-10-07,"Dan Levy Calls Out Comedy Central India For Censoring ‘Schitt’s Creek’ 

READ MORE: https://t.co/bcQBRvH8KW

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google https://t.co/ySAcebKDK5",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy Calls Out Comedy Central India For Censoring Schitts Creek READ MORE ",-1,"negative"
"1314468745381851137",2020-10-09,"Dan Levy slams ‘Comedy Central India’ for censoring a gay kiss on ‘Schitt’s Creek’ – Republic World 

READ MORE: https://t.co/nyxkANtsUN

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google~ https://t.co/nvEinbABkC",1,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy slams Comedy Central India for censoring a gay kiss on Schitts Creek  Republic World READ MORE ",-1,"negative"
"1313745144869457920",2020-10-07,"Dan Levy slams ‘Comedy Central India’ for censoring a gay kiss on ‘Schitt’s Creek’ – Republic World 

READ MORE: https://t.co/nyxkANtsUN

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google https://t.co/um6P11PPtC",1,0,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Dan Levy slams Comedy Central India for censoring a gay kiss on Schitts Creek  Republic World READ MORE ",-1,"negative"
"1313775931589382144",2020-10-07,"Schitt’s Creek creator, actor Dan Levy calls out Comedy Central India for censoring same-sex kiss – Entertainment News , Fir 

READ MORE: https://t.co/uyIKAeoXFw

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google https://t.co/r8jSB0fhQb",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator actor Dan Levy calls out Comedy Central India for censoring samesex kiss  Entertainment News  Fir READ MORE ",1,"positive"
"1315223876402475008",2020-10-11,"Schitt’s Creek creator, actor Dan Levy calls out Comedy Central India for censoring same-sex kiss – Entertainment News , Fi 

READ MORE: https://t.co/uyIKAe7mgW

#1A #Audio #China #FakeNews #FirstAmendment #FreeSpeech #FreedomOfExpression #FreedomOfThePress #GagOrder #Google* https://t.co/K3M5Q5t6Dp",0,1,"c(""1A""","""Audio""","""China""","""FakeNews""","en",NA,NA,"Schitts Creek creator actor Dan Levy calls out Comedy Central India for censoring samesex kiss  Entertainment News  Fi READ MORE ",1,"positive"
"1313828289757278209",2020-10-07,"@adampally @danjlevy Schitt's Creek is the world's most perfect show! 👍

(Mindy Project was pretty great too! That was the show my daughter and I binged together 💜)",1,0,"NA",NA,NA,NA,"en",NA,NA,"adampally danjlevy Schitts Creek is the worlds most perfect show Mindy Project was pretty great too That was the show my daughter and I binged together ",4,"positive"
"1313514274728312834",2020-10-06,"Folding a shit ton of laundry while doing a SC re-watch so naturally Netflix is being its usual annoying self. Are you still watching ""Schitt's Creek""? https://t.co/v8ahcpDWHm",1,0,"NA",NA,NA,NA,"en",NA,NA,"Folding a shit ton of laundry while doing a SC rewatch so naturally Netflix is being its usual annoying self Are you still watching Schitts Creek ",-6,"negative"
"1313640886090305536",2020-10-07,"Comecei a ver Schitt's Creek e estou gostando pq me ta me lembrando arrested development e ozark",0,0,"NA",NA,NA,NA,"pt",NA,NA,"Comecei a ver Schitts Creek e estou gostando pq me ta me lembrando arrested development e ozark",-2,"negative"
"1314152921903185921",2020-10-08,"i totally did not just finish Schitt's Creek in one sitting. @danjlevy i just wanna say that uhh i love u and this show is EVERYTHING",0,0,"NA",NA,NA,NA,"en",NA,NA,"i totally did not just finish Schitts Creek in one sitting danjlevy i just wanna say that uhh i love u and this show is EVERYTHING",3,"positive"
"1313086945451479049",2020-10-05,"I made the mistake of watching the final episode of Schitt’s Creek this morning, anyway now I have to fix my makeup 😭🥰",9,0,"NA",NA,NA,NA,"en",NA,NA,"I made the mistake of watching the final episode of Schitts Creek this morning anyway now I have to fix my makeup 🥰",-2,"negative"
"1313646465676447746",2020-10-07,"Earnest update: writing cards while listening to the rain and watching Schitt’s Creek 🥰",18,0,"NA",NA,NA,NA,"en",NA,NA,"Earnest update writing cards while listening to the rain and watching Schitts Creek 🥰",2,"positive"
"1312919991839346689",2020-10-05,"I have reached the ugly crying phase of Schitt’s Creek season 6!",15,0,"NA",NA,NA,NA,"en",NA,NA,"I have reached the ugly crying phase of Schitts Creek season ",-3,"negative"
"1312957803938623488",2020-10-05,"All right, the Schitt’s Creek line that finally DESTROYED ME was “David, why do you want to go back to a place that’s done nothing but hurt your feelings?” 😭",11,0,"NA",NA,NA,NA,"en",NA,NA,"All right the Schitts Creek line that finally DESTROYED ME was David why do you want to go back to a place thats done nothing but hurt your feelings ",-4,"negative"
"1313869499553243137",2020-10-07,"‘Schitt’s Creek’ star Dan Levy calls out Indian TV channel for censoring gay kiss
https://t.co/MjzJHpGCAP",10,2,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek star Dan Levy calls out Indian TV channel for censoring gay kiss",0,"neutral"
"1314282155183419392",2020-10-08,"Finished S2 of Schitt’s Creek and well I guess I also love Stevie now too. Also, that ending was super wholesome !",1,0,"NA",NA,NA,NA,"en",NA,NA,"Finished S of Schitts Creek and well I guess I also love Stevie now too Also that ending was super wholesome ",6,"positive"
"1313459693877161985",2020-10-06,"Oh my god, the scene in Schitt's Creek where Johnny returns home to find Alexis has purchased all the containers of milk has absolutely ruined me from laughing, my whole face hurts !",7,0,"NA",NA,NA,NA,"en",NA,NA,"Oh my god the scene in Schitts Creek where Johnny returns home to find Alexis has purchased all the containers of milk has absolutely ruined me from laughing my whole face hurts ",-2,"negative"
"1314360120873287684",2020-10-09,"remember when ariana grande loved schitt’s creek since like in 2015 and no one listened",1,0,"NA",NA,NA,NA,"en",NA,NA,"remember when ariana grande loved schitts creek since like in  and no one listened",3,"positive"
"1313777476036956160",2020-10-07,"@urbanwriters *adore Schitt’s Creek!*",0,0,"NA",NA,NA,NA,"en",NA,NA,"urbanwriters adore Schitts Creek",3,"positive"
"1314801489991233541",2020-10-10,"Schitt's Creek S1 took me a little while to get through or even care about 

BUT it's been two days since I started the second half Schitt's Creek S1 and I'm on S4. If that doesn't tell you something about the show, idk what will",37,1,"NA",NA,NA,NA,"en",NA,NA,"Schitts Creek S took me a little while to get through or even care about BUT its been two days since I started the second half Schitts Creek S and Im on S If that doesnt tell you something about the show idk what will",2,"positive"
"1314440583008657417",2020-10-09,"Okay so Schitt’s creek. Should i watch from S2 like a lot of people are recommending? It feels weird to do that. I watched a couple of episodes of S1 but it was a long time ago.",0,0,"NA",NA,NA,NA,"en",NA,NA,"Okay so Schitts creek Should i watch from S like a lot of people are recommending It feels weird to do that I watched a couple of episodes of S but it was a long time ago",0,"neutral"
"1315108522590257152",2020-10-11,"Why didn’t anyone tell me Schitt’s Creek was so good and funny!",1,0,"NA",NA,NA,NA,"en",NA,NA,"Why didnt anyone tell me Schitts Creek was so good and funny",4,"positive"
"1314429295599648768",2020-10-09,"I just stirred up a very mini asthma attack laughing so hard at a Schitt’s Creek episode it was totally fucking worth it (and look there really is a GIF for everything) https://t.co/8st4qciiIe",0,0,"NA",NA,NA,NA,"en",NA,NA,"I just stirred up a very mini asthma attack laughing so hard at a Schitts Creek episode it was totally fucking worth it and look there really is a GIF for everything ",-3,"negative"
"1313715612066222085",2020-10-07,"Eugene Levy BEEN funny but I did not think Schitt’s Creek would have me cackling like this 😂😭 everybody fits.",4,0,"NA",NA,NA,NA,"en",NA,NA,"Eugene Levy BEEN funny but I did not think Schitts Creek would have me cackling like this  everybody fits",5,"positive"
